head,tail
3543,138495
3629,26638
3667,10208
3667,10249
3667,10250
3667,10251
3667,10252
3667,10253
3667,10254
3667,10404
3667,11390
3667,12791
3834,8040
3834,9261
3888,31940
3888,42788
3888,81677
3888,103126
3894,6277
3894,6585
3894,29822
3896,5397
3896,6015
3896,6277
3896,10119
3896,10215
3896,12110
3896,12118
3896,12123
3896,12844
3896,13990
3896,13991
3896,13992
3896,13996
3896,14126
3896,14127
3896,14129
3896,14130
3896,18127
3896,19180
3896,19181
3896,20227
3896,20228
3896,20725
3896,22321
3896,22492
3896,24006
3896,25162
3896,25163
3896,25164
3896,25166
3896,25692
3896,29822
3896,31582
3896,31586
3896,37780
3896,39551
3896,42955
3896,42956
3896,43153
3896,44380
3971,4295
3971,7291
3971,14356
3971,31713
3971,41707
3971,41708
3971,64571
3971,123633
3971,138495
3991,3992
4144,5396
4144,6724
4144,7291
4144,7598
4144,9580
4144,16291
4144,25298
4144,29205
4144,31713
4144,40390
4164,4509
4164,4775
4164,31649
4164,31650
4164,31654
4164,40460
4164,40461
4164,43249
4164,43253
4164,49694
4164,52999
4164,53000
4164,56139
4164,66994
4164,67030
4164,77601
4164,89655
4164,103756
4164,106253
4164,109607
4164,129208
4164,129229
4164,133246
4164,133312
4192,4276
4192,8300
4192,9742
4192,10141
4192,10208
4192,12258
4192,12791
4192,13081
4192,16291
4192,16871
4192,18338
4192,18340
4192,24730
4192,25658
4192,25662
4192,27626
4192,28453
4192,30544
4192,30545
4192,31111
4192,37691
4192,41197
4192,43749
4192,46409
4192,46410
4192,46411
4192,46419
4192,46613
4192,46621
4192,46705
4192,46780
4192,46795
4192,46875
4192,48765
4192,48909
4192,50894
4192,51587
4192,51783
4192,52259
4192,58824
4192,60181
4192,60314
4192,60585
4192,61136
4192,62405
4192,64912
4192,67534
4192,67902
4192,68646
4192,72220
4192,72400
4192,75434
4192,81535
4192,84860
4192,86618
4192,88706
4192,91435
4192,93213
4192,93225
4192,93235
4192,93241
4192,93354
4192,93362
4192,93410
4192,96446
4192,99651
4192,99757
4192,106899
4192,107438
4192,109754
4192,114554
4192,116394
4192,117250
4192,118809
4192,122427
4192,122476
4192,122773
4192,128196
4192,128385
4192,131352
4192,131354
4192,131359
4202,5980
4202,7010
4202,17381
4202,20495
4202,22100
4202,26046
4202,26049
4202,30861
4202,38653
4276,8300
4276,9742
4276,10141
4276,10208
4276,12258
4276,12791
4276,13081
4276,16291
4276,16871
4276,18338
4276,18340
4276,24730
4276,25658
4276,25662
4276,27626
4276,28453
4276,30544
4276,30545
4276,31111
4276,37691
4276,41197
4276,43749
4276,46409
4276,46410
4276,46411
4276,46419
4276,46613
4276,46621
4276,46705
4276,46780
4276,46795
4276,46875
4276,48765
4276,48909
4276,50894
4276,51587
4276,51783
4276,52259
4276,58824
4276,60181
4276,60314
4276,60585
4276,61136
4276,62405
4276,64912
4276,67534
4276,67902
4276,68646
4276,72220
4276,72400
4276,75434
4276,81535
4276,84860
4276,86618
4276,88706
4276,91435
4276,93213
4276,93225
4276,93235
4276,93241
4276,93354
4276,93362
4276,93410
4276,96446
4276,99651
4276,99757
4276,106899
4276,107438
4276,109754
4276,114554
4276,116394
4276,117250
4276,118809
4276,122427
4276,122476
4276,122773
4276,128196
4276,128385
4276,131352
4276,131354
4276,131359
4295,7291
4295,14356
4295,31713
4295,41707
4295,41708
4295,64571
4295,123633
4295,138495
4459,6606
4509,4775
4509,31649
4509,31650
4509,31654
4509,40460
4509,40461
4509,43249
4509,43253
4509,49694
4509,52999
4509,53000
4509,56139
4509,66994
4509,67030
4509,77601
4509,89655
4509,103756
4509,106253
4509,109607
4509,129208
4509,129229
4509,133246
4509,133312
4554,6093
4554,6724
4554,6964
4554,8834
4554,9985
4554,10119
4554,10650
4554,35945
4554,52780
4554,55439
4554,55519
4554,56465
4554,56467
4554,56469
4554,58879
4554,65551
4583,7226
4583,11408
4583,16762
4583,24245
4583,28853
4583,30161
4583,51127
4583,51850
4583,52702
4583,98931
4583,103152
4583,107084
4589,4640
4589,6563
4589,8054
4589,9968
4589,10134
4589,10205
4589,10222
4589,10249
4589,10250
4589,10251
4589,10252
4589,10253
4589,10254
4589,10345
4589,10404
4589,12582
4589,12791
4589,27014
4589,52001
4589,75656
4589,85527
4589,86323
4589,86331
4625,6093
4625,10345
4625,22293
4625,25918
4625,34833
4625,38101
4640,6563
4640,8054
4640,9968
4640,10205
4640,10222
4640,10249
4640,10250
4640,10251
4640,10252
4640,10253
4640,10254
4640,10345
4640,10404
4640,12582
4640,12791
4640,27014
4640,52001
4640,75656
4640,85527
4640,86323
4640,86331
4652,6093
4683,17381
4683,18891
4683,19308
4683,30861
4683,32307
4683,39597
4683,48611
4683,48616
4683,48629
4683,68899
4683,68902
4683,74422
4683,91941
4683,136250
4750,5327
4750,5664
4750,6064
4750,6277
4750,8329
4750,11383
4750,12115
4750,13999
4750,14000
4750,14001
4750,16890
4750,17998
4750,17999
4750,18001
4750,18002
4750,18003
4750,18004
4750,18005
4750,18058
4750,18172
4750,18201
4750,18802
4750,19192
4750,23780
4750,24321
4750,25692
4750,26638
4750,26986
4750,27822
4750,28667
4750,29196
4750,33394
4750,33395
4750,40187
4750,40859
4750,43780
4750,43790
4750,46523
4750,48977
4750,49678
4750,49998
4750,52826
4763,6772
4763,6945
4763,7271
4763,41134
4763,44858
4763,52208
4763,52693
4775,31649
4775,31650
4775,31654
4775,40460
4775,40461
4775,43249
4775,43253
4775,49694
4775,52999
4775,53000
4775,56139
4775,66994
4775,67030
4775,77601
4775,89655
4775,103756
4775,106253
4775,109607
4775,129208
4775,129229
4775,133246
4775,133312
4903,25801
4913,17354
4913,24015
4913,25310
4913,29502
4913,38556
4913,38724
4913,39485
4913,39488
4913,40582
4913,42877
4913,43902
4913,45488
4913,48366
4913,53395
4913,56341
4913,61522
4913,72644
4913,76750
4913,76755
4913,78385
4913,79870
4913,79874
4913,79900
4913,83377
4913,95127
4913,95130
4913,95140
4913,99487
4913,99541
4913,122034
4923,6093
4923,14232
4923,14236
4923,15368
4923,32086
4923,53345
4923,54649
4923,68615
4923,114015
4930,21209
4965,11475
5000,15266
5076,31827
5076,37959
5119,6752
5119,9097
5119,12752
5119,20992
5119,46401
5119,52786
5119,52787
5119,53110
5119,55129
5119,58846
5119,67287
5119,74375
5119,74449
5119,78223
5119,83102
5119,83107
5119,86943
5119,88786
5119,94436
5119,103236
5119,103253
5119,120499
5119,120656
5119,120903
5119,120904
5119,120908
5119,136203
5119,136565
5119,136571
5123,5800
5123,13308
5123,91054
5123,96563
5123,96713
5123,105051
5123,105239
5123,110698
5123,114776
5123,131346
5125,5131
5287,6746
5287,8182
5287,9445
5287,9856
5287,10151
5287,10152
5287,13361
5287,13501
5287,14738
5287,14742
5287,15653
5287,17225
5287,17230
5287,24574
5287,24679
5287,24691
5287,24711
5287,29674
5287,29944
5287,31535
5287,34058
5287,37844
5287,40406
5287,42753
5287,42794
5287,44036
5287,44473
5287,48055
5287,49225
5287,50995
5287,59394
5287,59404
5287,66348
5287,66369
5287,69082
5287,72644
5287,75656
5287,76524
5287,76750
5287,76755
5287,76851
5287,77166
5287,77182
5287,77274
5287,77295
5287,77306
5287,77307
5287,77469
5287,78978
5287,79005
5287,79013
5287,79105
5287,80142
5287,80170
5287,80205
5287,80225
5287,81469
5287,85339
5287,85377
5287,85394
5287,85432
5287,85435
5287,88009
5287,88081
5287,90706
5287,90715
5287,97197
5287,97203
5287,102465
5287,102466
5287,102479
5287,102516
5287,106450
5287,121612
5287,121673
5287,121701
5287,121802
5287,121883
5327,5664
5327,6064
5327,6277
5327,8329
5327,11383
5327,12115
5327,13999
5327,14000
5327,14001
5327,16890
5327,17998
5327,17999
5327,18001
5327,18002
5327,18003
5327,18004
5327,18005
5327,18058
5327,18172
5327,18201
5327,18802
5327,19192
5327,23780
5327,24321
5327,25692
5327,26638
5327,26986
5327,27822
5327,28667
5327,29196
5327,33394
5327,33395
5327,40187
5327,40859
5327,43780
5327,43790
5327,46523
5327,48977
5327,49678
5327,49998
5327,52826
5328,6537
5328,10222
5328,10462
5328,10675
5328,10676
5328,10746
5328,12630
5328,14940
5329,7734
5329,27827
5396,6724
5396,7291
5396,7598
5396,25298
5396,29205
5396,31713
5397,6015
5397,6277
5397,9814
5397,10119
5397,10215
5397,12110
5397,12118
5397,12123
5397,12730
5397,12844
5397,13665
5397,13990
5397,13991
5397,13992
5397,13996
5397,14126
5397,14127
5397,14129
5397,14130
5397,16843
5397,18127
5397,19180
5397,19181
5397,20227
5397,20228
5397,20725
5397,22321
5397,22349
5397,22492
5397,24006
5397,25162
5397,25163
5397,25164
5397,25166
5397,25692
5397,29822
5397,31582
5397,31586
5397,37780
5397,39551
5397,42955
5397,42956
5397,43153
5397,44380
5397,44531
5397,45187
5397,45189
5397,45354
5397,45741
5397,47948
5397,48466
5397,48961
5397,48972
5397,49626
5397,54028
5397,59657
5397,61383
5397,61821
5397,61822
5397,62024
5504,6391
5504,10345
5504,19233
5504,38757
5504,39301
5504,39302
5504,41433
5504,43551
5504,44083
5504,51064
5504,51070
5504,53173
5504,54201
5504,54208
5504,56786
5504,57105
5504,57111
5504,57114
5504,58923
5504,59853
5504,60754
5504,60756
5504,60757
5504,60806
5504,63667
5504,63675
5504,65517
5504,65563
5504,70817
5504,74420
5504,76373
5504,86957
5504,94237
5504,103211
5504,120627
5504,120670
5504,121008
5634,30267
5634,30268
5634,30269
5634,30270
5634,30271
5634,30272
5634,30273
5634,30274
5634,30275
5634,30276
5634,30277
5651,10687
5651,12571
5651,19803
5651,21917
5651,24866
5651,25645
5651,25646
5651,25704
5651,26294
5651,27894
5651,28534
5651,29263
5651,36013
5651,40236
5651,47168
5651,50743
5651,51625
5651,52233
5651,53400
5651,53446
5651,54303
5651,54764
5651,54789
5651,68619
5651,76524
5651,77469
5651,88475
5651,95263
5651,108200
5651,139466
5651,141606
5664,6064
5664,6277
5664,8329
5664,11383
5664,12115
5664,13999
5664,14000
5664,14001
5664,16890
5664,17998
5664,17999
5664,18001
5664,18002
5664,18003
5664,18004
5664,18005
5664,18058
5664,18172
5664,18201
5664,18802
5664,19192
5664,23780
5664,24321
5664,25692
5664,26638
5664,26986
5664,27822
5664,28667
5664,29196
5664,33394
5664,33395
5664,40187
5664,40859
5664,43780
5664,43790
5664,46523
5664,48977
5664,49678
5664,49998
5664,52826
5735,22584
5752,7205
5775,5823
5775,9968
5775,12746
5775,13488
5775,13492
5775,15221
5775,18744
5800,13308
5800,91054
5800,96563
5800,96713
5800,105051
5800,105239
5800,110698
5800,114776
5800,131346
5823,9968
5823,12746
5823,13488
5823,13492
5823,15221
5823,18744
5863,6277
5961,5962
5980,7010
5980,17381
5980,20495
5980,22100
5980,26046
5980,26049
5980,30861
5980,38653
6015,6277
6015,10119
6015,10215
6015,12110
6015,12118
6015,12123
6015,12844
6015,13990
6015,13991
6015,13992
6015,13996
6015,14126
6015,14127
6015,14129
6015,14130
6015,18127
6015,19180
6015,19181
6015,20227
6015,20228
6015,20725
6015,22321
6015,22492
6015,24006
6015,25162
6015,25163
6015,25164
6015,25166
6015,25692
6015,29822
6015,31582
6015,31586
6015,37780
6015,39551
6015,42955
6015,42956
6015,43153
6015,44380
6033,6277
6033,16839
6033,16843
6033,20661
6033,23278
6033,23996
6033,24001
6033,24183
6033,29822
6033,30608
6033,30632
6033,30635
6033,30638
6033,30639
6033,30641
6033,30642
6033,30643
6033,30644
6033,30645
6033,34461
6033,43489
6033,43908
6033,43909
6033,43910
6033,47959
6033,52812
6033,52855
6033,54374
6033,75522
6033,76263
6033,79319
6033,80883
6033,82604
6033,82607
6033,92842
6033,92859
6033,92913
6033,108000
6033,109920
6033,109972
6033,124813
6033,124879
6033,124907
6033,127123
6064,6277
6064,8329
6064,11383
6064,12115
6064,13999
6064,14000
6064,14001
6064,16890
6064,17998
6064,17999
6064,18001
6064,18002
6064,18003
6064,18004
6064,18005
6064,18058
6064,18172
6064,18201
6064,18802
6064,19192
6064,23780
6064,24321
6064,25692
6064,26638
6064,26986
6064,27822
6064,28667
6064,29196
6064,33394
6064,33395
6064,40187
6064,40859
6064,43780
6064,43790
6064,46523
6064,48977
6064,49678
6064,49998
6064,52826
6093,6724
6093,6964
6093,8834
6093,9580
6093,9985
6093,10119
6093,10345
6093,10650
6093,14232
6093,14236
6093,15368
6093,20612
6093,22293
6093,25918
6093,29205
6093,30830
6093,31839
6093,32086
6093,33988
6093,34833
6093,35414
6093,35945
6093,38101
6093,39109
6093,41420
6093,52780
6093,53345
6093,54649
6093,55439
6093,55519
6093,56465
6093,56467
6093,56469
6093,58879
6093,65551
6093,66461
6093,67287
6093,68615
6093,74197
6093,74375
6093,75656
6093,76414
6093,76468
6093,76476
6093,76982
6093,77862
6093,79467
6093,88803
6093,88955
6093,88964
6093,114015
6093,120415
6093,120743
6093,136205
6277,6585
6277,8329
6277,9814
6277,10119
6277,10215
6277,11383
6277,12085
6277,12110
6277,12115
6277,12118
6277,12123
6277,12730
6277,12844
6277,13665
6277,13990
6277,13991
6277,13992
6277,13996
6277,13999
6277,14000
6277,14001
6277,14126
6277,14127
6277,14129
6277,14130
6277,16839
6277,16843
6277,16890
6277,17998
6277,17999
6277,18001
6277,18002
6277,18003
6277,18004
6277,18005
6277,18058
6277,18127
6277,18172
6277,18201
6277,18802
6277,19180
6277,19181
6277,19192
6277,20227
6277,20228
6277,20459
6277,20725
6277,22321
6277,22349
6277,22492
6277,23278
6277,23780
6277,23996
6277,24001
6277,24006
6277,24183
6277,24321
6277,25162
6277,25163
6277,25164
6277,25166
6277,25692
6277,26638
6277,26733
6277,26986
6277,27722
6277,27822
6277,28667
6277,29196
6277,29822
6277,30608
6277,30632
6277,30635
6277,30638
6277,30639
6277,30641
6277,30642
6277,30643
6277,30644
6277,30645
6277,31582
6277,31586
6277,33394
6277,33395
6277,34461
6277,34927
6277,36100
6277,37780
6277,39551
6277,40187
6277,40859
6277,42955
6277,42956
6277,43153
6277,43489
6277,43780
6277,43790
6277,43910
6277,44380
6277,44531
6277,45187
6277,45189
6277,45354
6277,45741
6277,46523
6277,47948
6277,48466
6277,48961
6277,48972
6277,48977
6277,49626
6277,49678
6277,49998
6277,52812
6277,52826
6277,52855
6277,54028
6277,54374
6277,56650
6277,56651
6277,56652
6277,59657
6277,61383
6277,61821
6277,61822
6277,62024
6277,75522
6277,76263
6277,79319
6277,80883
6277,92842
6277,92859
6277,92913
6277,108000
6277,109920
6277,109972
6277,124813
6277,124879
6277,124907
6277,127123
6331,6332
6426,7957
6426,12503
6445,6446
6517,57427
6537,10222
6537,10462
6537,10675
6537,10676
6537,10746
6537,12630
6537,14940
6563,8054
6563,9968
6563,10205
6563,10222
6563,10249
6563,10250
6563,10251
6563,10252
6563,10253
6563,10254
6563,10345
6563,10404
6563,12582
6563,12791
6563,27014
6563,52001
6563,75656
6563,85527
6563,86323
6563,86331
6578,39458
6578,41564
6585,10119
6585,12118
6585,12123
6585,29822
6723,10782
6723,106055
6724,6964
6724,7291
6724,7598
6724,8834
6724,9580
6724,9985
6724,10119
6724,10650
6724,20612
6724,25298
6724,29205
6724,31713
6724,33988
6724,35414
6724,35945
6724,39109
6724,41420
6724,52780
6724,55439
6724,55519
6724,56465
6724,56467
6724,56469
6724,58879
6724,65551
6724,66461
6724,67287
6724,74197
6724,74375
6724,75656
6724,76414
6724,76468
6724,76476
6724,76982
6724,77862
6724,79467
6724,88803
6724,88955
6724,88964
6724,120415
6724,120743
6724,136205
6746,8182
6746,9445
6746,9856
6746,10151
6746,10152
6746,13361
6746,13501
6746,14738
6746,14742
6746,15653
6746,17225
6746,17230
6746,24574
6746,24679
6746,24691
6746,24711
6746,29674
6746,29944
6746,31535
6746,34058
6746,37833
6746,37834
6746,37844
6746,38844
6746,40406
6746,41139
6746,42753
6746,42794
6746,44036
6746,44473
6746,45543
6746,48055
6746,49225
6746,50995
6746,59394
6746,59404
6746,66348
6746,66369
6746,67640
6746,69082
6746,72644
6746,75656
6746,76524
6746,76750
6746,76755
6746,76851
6746,77166
6746,77182
6746,77274
6746,77295
6746,77306
6746,77307
6746,77469
6746,78978
6746,79005
6746,79013
6746,79105
6746,80142
6746,80170
6746,80205
6746,80225
6746,81469
6746,85339
6746,85377
6746,85394
6746,85432
6746,85435
6746,88009
6746,88081
6746,90706
6746,90715
6746,97197
6746,97203
6746,102465
6746,102466
6746,102479
6746,102516
6746,106450
6746,121612
6746,121673
6746,121701
6746,121802
6746,121883
6752,9097
6752,12752
6752,20992
6752,46401
6752,52786
6752,52787
6752,53110
6752,55129
6752,58846
6752,67287
6752,74375
6752,74449
6752,78223
6752,83102
6752,83107
6752,86943
6752,88786
6752,94436
6752,103236
6752,103253
6752,120499
6752,120656
6752,120903
6752,120904
6752,120908
6752,136203
6752,136565
6752,136571
6772,6945
6772,7271
6772,41134
6772,44858
6772,52208
6772,52693
6813,36412
6841,10345
6893,19660
6945,7271
6945,41134
6945,44858
6945,52208
6945,52693
6964,8834
6964,9580
6964,9985
6964,10119
6964,10650
6964,20612
6964,29205
6964,33988
